project,vuln_commit,v_testname,v_energy_pkg,v_energy_core,v_cycles,v_ipc,fix_commit,f_testname,sourcefile,f_energy_pkg,f_energy_core,f_cycles,f_ipc
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_mp_rsa,32.7900,23.2550,9448258827,3.1450,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_mp_rsa,crypto/evp/e_chacha20_poly1305.c,42.1250,32.2450,10962896974,3.3021
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_out_option,4.5946,3.3469,1135692617,1.6781,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_out_option,crypto/evp/e_chacha20_poly1305.c,4.7200,3.5669,1181189569,1.6559
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_rsa,7.2112,5.1887,1861514321,1.5388,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_rsa,crypto/evp/e_chacha20_poly1305.c,7.1225,5.1312,1852213519,1.5486
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_rsapss,4.2829,3.2014,1049738538,1.6443,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_rsapss,crypto/evp/e_chacha20_poly1305.c,4.1780,3.1220,1033885270,1.6608
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_enc,31.4050,20.0000,8468793464,1.1200,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_enc,crypto/evp/e_chacha20_poly1305.c,29.6700,18.9200,8406184736,1.1205
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_enc_more,25.0400,16.0550,7006580090,1.1431,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_enc_more,crypto/evp/e_chacha20_poly1305.c,25.3550,16.4600,7385225715,1.1395
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_passwd,8.0975,5.8688,2091440319,1.8137,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_passwd,crypto/evp/e_chacha20_poly1305.c,7.7114,5.6014,1971722251,1.9031
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_crl,4.6315,3.3992,1171911328,1.5725,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_crl,crypto/evp/e_chacha20_poly1305.c,4.4192,3.2523,1106310303,1.6452
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_d2i,5.3227,3.9264,1323970418,1.5735,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_d2i,crypto/evp/e_chacha20_poly1305.c,5.0975,3.7700,1268022905,1.6390
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_pkcs7,4.8115,3.5223,1230378910,1.5472,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_pkcs7,crypto/evp/e_chacha20_poly1305.c,4.6658,3.4300,1157808658,1.6209
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_req,7.6762,5.5713,1982361465,1.5789,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_req,crypto/evp/e_chacha20_poly1305.c,7.4675,5.4100,1954643860,1.5694
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_sid,4.8715,3.6377,1211641885,1.6405,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_sid,crypto/evp/e_chacha20_poly1305.c,4.6777,3.5054,1145694901,1.7120
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_verify,16.2100,10.6767,4343258727,1.2121,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_verify,crypto/evp/e_chacha20_poly1305.c,15.4300,10.1975,4236908418,1.2243
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_x509,5.7250,4.0120,1448398292,1.4535,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_x509,crypto/evp/e_chacha20_poly1305.c,5.6755,4.0709,1450800024,1.4514
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_afalg,5.0144,3.4278,1085789744,1.6984,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_afalg,crypto/evp/e_chacha20_poly1305.c,4.8030,3.2860,1024842053,1.7879
openssl,c9a826d28f8211e86b3b866809e1b30a2de48740,test_engine,3.7606,2.7375,942616089,1.7291,f426625b6ae9a7831010750490a5f0ad689c5ba3,test_engine,crypto/evp/e_chacha20_poly1305.c,3.8438,2.9044,950216552,1.7156
